,label,text
2124,Migraine,"I have been having trouble with my vision, as well as headaches, stomach problems, and feeling sad and impatient."
2125,Migraine,"I have been feeling blurry and distorted vision, along with headaches, stomach pain, acid reflux, feeling very hungry, a sore neck, feeling sad and impatient, and problems with my sight."
2126,Migraine,"I have been having problems with my stomach and also have been getting a lot of headaches and my vision isn't as good. I'm always hungry, my neck feels really stiff, and I'm also feeling sad and easily annoyed. Sometimes my vision doesn't seem right either."
2127,Migraine,"I have been having a lot of stomach problems like acidity and indigestion, as well as regular headaches, trouble seeing clearly, feeling really hungry, having a stiff neck, feeling sad, being impatient, and having trouble seeing properly."
2128,Migraine,"I have been having a lot of problems like heartburn, stomach pain, headaches, blurry vision, feeling really hungry, a sore neck, feeling sad, getting easily annoyed, and having trouble seeing clearly."
2129,Migraine,"I have been having trouble seeing clearly, feeling really hungry, having a sore neck, feeling sad, getting annoyed easily, and getting frequent headaches. I've also been dealing with heartburn, stomach problems, and regular headaches."
2130,Migraine,"I have trouble seeing clearly, feeling very hungry, a sore neck, feeling worried and easily annoyed, and often getting headache. I also have problems with acid reflux and indigestion."
2131,Migraine,"I have been feeling sick with a sour stomach, upset stomach, and lots of headaches. I also have trouble seeing clearly, feel very hungry, have a stiff neck, feel sad, grumpy, and have trouble seeing things."
2132,Migraine,"I have been having trouble with my stomach feeling bad, getting headaches a lot, and having trouble seeing clearly. I also feel more hungry, my neck is stiff, and I feel sad, and annoyed."
2133,Migraine,"I have been having trouble with my stomach, like acid reflux and indigestion. I also get headaches a lot and have trouble seeing clearly. I feel hungry all the time, my neck is sore, and I feel sad and easily annoyed. My vision is also blurry at times."
2134,Migraine,"I have been having a lot of headaches, my vision is sometimes blurry, I am always hungry, my neck hurts, I feel sad and grumpy, and I have been having stomach problems like feeling full and having heartburn."
2135,Migraine,"I often have bad headaches, blurry vision, always feel very hungry, my neck hurts, I'm very anxious and crabby, and my tummy troubles me with indigestion and acid reflux."
2136,Migraine,"I have been having stomach problems, headaches, and trouble seeing clearly. I also feel very hungry all the time, my neck hurts, and I feel sad and easily annoyed."
2137,Migraine,"I've been feeling very hungry, my neck is sore, I have headaches, my stomach hurts, and I have acid coming back up. I also feel sad, I'm getting frustrated easily, and my vision is blurry."
2138,Migraine,"I have been feeling very hungry, with a stiff neck, headaches, and trouble with my stomach. I have also been feeling sad, annoyed, and having trouble seeing clearly."
2139,Migraine,"I have been feeling sick with acid reflux, stomach pain, headaches, blurry vision, feeling really hungry, a sore neck, feeling sad, being easily annoyed, and trouble seeing clearly."
2140,Migraine,"I have trouble seeing, I feel extra hungry, my neck hurts, I feel sad, I can't wait, and I often get headaches. I also have heartburn, acid reflux, and trouble digesting my food."
2141,Migraine,"I have trouble seeing, I eat a lot, my neck hurts, I feel sad, I am not patient, and I have frequent headaches. I also have heartburn, acid reflux, and digestion problems."
2142,Migraine,"I have been having stomach problems, headaches, and trouble seeing clearly. I also feel very hungry all the time and my neck feels stiff. I have been feeling sad and easily annoyed, and my vision is not clear. These symptoms are making my daily life hard and causing me pain."
2143,Migraine,"I have been feeling really hungry, having a sore neck, feeling sad, being impatient, and having trouble seeing. I've also been having problems with my stomach, head, vision, and acid reflex. I have been feeling unwell with these symptoms and they are stopping me from doing my normal things."
2144,Migraine,"I am eating too much and feeling tense, sad, and irritable. I also have problems seeing and with my stomach and head. These symptoms have been bothering me and getting in the way of my normal daily activities."
2145,Migraine,"I have been feeling sick with acid reflux, indigestion, headaches, blurry vision, feeling very hungry, a sore neck, feeling sad, being easily annoyed, and having trouble seeing clearly. These symptoms have been bothering me a lot and making it hard to do my daily tasks."
2146,Migraine,"I have been having trouble with my eyesight, feeling more hungry, a sore neck, sadness, feeling easily annoyed, and getting regular headaches. I have also been having stomach issues like acid reflux and indigestion, and getting frequent migraines."
2147,Migraine,"I have been having trouble with my eyes, feeling hungry all the time, a sore neck, feeling sad or grumpy, and getting headaches often. Also, I have been having problems with acid coming up in my throat, feeling like my food is not digesting well, and feeling dizzy a lot. These symptoms are making my usual activities harder and are causing me a lot of distress."
2148,Migraine,"I have been having problems with my stomach, headaches, and trouble seeing. I also feel really hungry all the time, my neck hurts, and I've been feeling sad and cranky. These symptoms have been making my everyday life difficult and uncomfortable."
2149,Migraine,"I've been having problems with acid reflux, stomach pains, headaches, blurry vision, feeling very hungry, a sore neck, feeling sad, getting irritated easily, and trouble seeing clearly. These symptoms are causing me a lot of problems and making it hard for me to concentrate and function like I usually do."
2150,Migraine,"I have been experiencing acidity and indigestion after meals, as well as frequent headaches and blurred vision."
2151,Migraine,"After eating, I've been having indigestion and acidity, as well as regular headaches and hazy eyesight."
2152,Migraine,"I've been getting frequent headaches and hazy vision, as well as acid reflux and indigestion after meals."
2153,Migraine,"Along with regular headaches and blurred vision, I've also been experiencing indigestion and acid reflux after eating."
2154,Migraine,"I have been having trouble with my vision, seeing things as distorted and experiencing visual disturbances."
2155,Migraine,I've been suffering visual disruptions and seeing things distorted due to eyesight problems.
2156,Migraine,"I've been suffering visual disruptions, seeing things as distorted, and eyesight problems."
2157,Migraine,"I've been experiencing visual disturbances, altered perception, and vision issues."
2158,Migraine,"I've been facing visual disruptions, seeing things as distorted, and eyesight difficulties."
2159,Migraine,"I've been experiencing visual disturbances, altered perception, and vision issues."
2160,Migraine,"I have been feeling excessively hungry, even after eating, and have had a stiff neck."
2161,Migraine,"Even after eating, I've been experiencing extreme hunger and stiff neck."
2162,Migraine,"I've been facing visual disruptions, seeing things as distorted, and eyesight difficulties."
2163,Migraine,"I've been experiencing visual disturbances, altered perception, and vision issues."
2164,Migraine,"I've been grumpy and gloomy lately, and I've also noticed a change in my vision."
2165,Migraine,"Recently, I've been irritable and depressed, and I've also noticed that my vision has changed."
2166,Migraine,"I have been feeling depressed and irritable, and have noticed a change in my vision."
2167,Migraine,"In addition to having changed eyesight, I've been feeling down and agitated."
2168,Migraine,"I've been irritated and depressed lately, and I've also noticed a change in my vision."
2169,Migraine,I've noticed a shift in my vision along with feelings of irritability and depression lately.
2170,Migraine,"Along with recurrent headaches and blurred vision, I suffer acid reflux and trouble digesting my food."
2171,Migraine,"I get frequent migraines, impaired vision, acid reflux, and difficulty breaking down meals."
2172,Migraine,"I have been experiencing acid reflux and difficulty digesting my food, along with regular headaches and impaired vision"
2173,Migraine,"I've been having frequent headaches, blurred vision, acid reflux, and trouble digesting my food."
2174,Migraine,"I have been feeling hungry all the time and have had a sore neck, as well as problems with my vision."
2175,Migraine,"Along with a stiff neck and constant hunger, I've also been experiencing eyesight issues."
2176,Migraine,"In addition to having a stiff neck and eye issues, I have been always hungry."
2177,Migraine,"I've had eye problems and a stiff neck, but I've also always been hungry."
2178,Migraine,"I have been experiencing acidity, indigestion, headaches, and blurred and distorted vision, as well as excessive hunger, a stiff neck, depression, irritability, and visual disturbance."
2179,Migraine,"Along with increased appetite, a stiff neck, sadness, anger, and visual disruption, I've also been getting headaches, indigestion, acidity, and blurred/distorted eyesight."
2180,Migraine,"Along with excessive appetite, a stiff neck, depression, impatience, and visual disturbance, I've also been having indigestion, headaches, blurred vision, and acid reflux."
2181,Migraine,"I have been experiencing indigestion, headaches, blurred vision, and acid reflux in addition to an overindulgent hunger, a stiff neck, sadness, irritability, and visual disruption."
2182,Migraine,"Along with excessive appetite, a stiff neck, depression, impatience, and visual disturbance, I've also been suffering indigestion, headaches, blurred vision, and stomach problems."
2183,Migraine,"I also get indigestion, headaches, blurred vision, stomach issues, and an overactive appetite in addition to melancholy, impatience, a stiff neck, and visual disturbances."
2184,Migraine,"I have been suffering from acid reflux, indigestion, frequent headaches, and impaired vision, as well as excessive hunger, a sore neck, depression, irritability, and visual disturbance."
2185,Migraine,"Along with increased appetite, a painful neck, sadness, impatience, and visual distortion, I've been experiencing headaches, acid reflux, indigestion, and blurred eyesight."
2186,Migraine,"Along with increased hunger, a sore neck, melancholy, impatience, and visual distortion, I've also been experiencing acid reflux, indigestion, frequent headaches, and blurred eyesight."
2187,Migraine,"Acid reflux, indigestion, frequent headaches, impaired vision, sadness, irritability, and increased appetite are all present, along with a painful neck, headaches, and melancholy."
2188,Migraine,"Together with increased hunger, a sore neck, anxiety, irritation, and visual distortion, I've also been experiencing acid reflux, indigestion, frequent headaches, and impaired eyesight."
2189,Migraine,"I've been having acid reflux, indigestion, frequent headaches, and blurred vision in addition to increased appetite, a painful neck, anxiety, aggravation, and visual distortion."
2190,Migraine,"I have been experiencing digestive issues, including acidity and indigestion, as well as regular headaches and distorted vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance."
2191,Migraine,"Along with frequent headaches and distorted eyesight, I've been dealing with stomach problems like acidity and indigestion, as well as symptoms like increased appetite, stiff neck, sadness, irritability, and visual disruption."
2192,Migraine,"In addition to recurrent headaches and blurred vision, increased appetite, a stiff neck, sadness, irritability, and visual disturbance, I have been having stomach problems, including indigestion and acidity."
2193,Migraine,"My stomach issues, including acidity and indigestion, have been compounded by frequent headaches, impaired vision, increased hunger, stiff neck, depression, and irritability."
2194,Migraine,"In add to frequent headaches and blurred vision, increased appetite, a stiff neck, anxiety, irritability, and visual disturbance, I have been having stomach problems, including indigestion and acidity."
2195,Migraine,"I have been experiencing indigestion and acidity in my stomach, along with regular headaches, hazy eyesight, increased hunger, stiff neck, anxiousness, and visual disturbances."
2196,Migraine,"I have been struggling with acid reflux, indigestion, and headaches, as well as blurred and distorted vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance."
2197,Migraine,"Acid reflux, indigestion, headaches, distorted and blurred vision, increased appetite, aching neck, despondency, and visual disruption have all been bothering me."
2198,Migraine,"Along with headaches, indigestion, acid reflux, excessive appetite, a sore neck, sadness, impatience, and visual disturbance, I have also been experiencing blurred and distorted vision."
2199,Migraine,"My vision has been distorted and blurry, in addition to headaches, indigestion, acid reflux, increased hunger, sore neck, depression, and impatience."
2200,Migraine,"Along with headaches, indigestion, acid reflux, excessive appetite, a sore neck, sadness, impatience, and visual disturbance, I have also been feeling blurred and distorted vision."
2201,Migraine,"I have been experiencing headaches, dyspepsia, acid reflux, indigestion, nausea, painful neck, depression, irritability, and blurred/distorted eyesight."
2202,Migraine,"I have been experiencing digestive issues, including acidity and indigestion, as well as frequent headaches and impaired vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance"
2203,Migraine,"I've been dealing with stomach problems, such as indigestion and acidity, in addition to regular headaches, blurred eyesight, increased appetite, stiff neck, melancholy, and agitation."
2204,Migraine,"Acidity and indigestion are among the digestive problems I've been having, along with regular headaches, blurred vision, increased hunger, stiff neck, sadness, impatience, and visual disruption."
2205,Migraine,"My digestive issues include acidity and indigestion, in addition to frequent headaches, blurred vision, increased appetite, stiff neck, depression, impatience, and visual disruption."
2206,Migraine,"I have been suffering from acid reflux, indigestion, and regular headaches, as well as distorted vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance."
2207,Migraine,"My symptoms include frequent headaches, indigestion, acid reflux, and blurred eyesight. I also experience aching neck, sadness, impatience, and excessive appetite."
2208,Migraine,"Along with distorted eyesight, excessive appetite, a painful neck, melancholy, irritability, and regular headaches, I have also been experiencing acid reflux, indigestion, and regular headaches."
2209,Migraine,"Acid reflux, indigestion, and frequent headaches have been accompanying me with impaired vision, increased hunger, neck discomfort, depression, and irritability."
2210,Migraine,"Along with distorted eyesight, excessive appetite, a painful neck, anxiety, irritability, and regular headaches, I have also been battling acid reflux, indigestion, and regular headaches."
2211,Migraine,"I have also been dealing with acid reflux, indigestion, and frequent headaches in addition to blurred vision, increased hunger, neck discomfort, anxiety, and irritability."
2212,Migraine,"I have been experiencing acidity, indigestion, and frequent headaches, as well as blurred and distorted vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance."
2213,Migraine,"In addition to hazy and distorted vision, increased appetite, a stiff neck, sadness, impatience, and visual disruption, I have been having acidity, heartburn, and regular headaches."
2214,Migraine,"Stomach acid, indigestion, frequent headaches, hazy and distorted vision, increased appetite, stiff neck, depression, irritation, and visual distortion have all been bothering me."
2215,Migraine,"I've been experiencing discomfort from stomach acid, indigestion, frequent headaches, blurry and distorted eyesight, increased hunger, stiff neck, despondency, and irritability."
2216,Migraine,"I have been struggling with digestive issues, including acid reflux and indigestion, as well as regular headaches and impaired vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance"
2217,Migraine,"I've been dealing with stomach problems, such as indigestion and acid reflux, in addition to frequent headaches, blurred vision, increased appetite, aching neck, sadness, and visual disruption."
2218,Migraine,"I have been experiencing frequent headaches, blurred vision, excessive appetite, a sore neck, sadness, irritability, and digestive problems including indigestion and acid reflux."
2219,Migraine,"Frequent headaches, hazy vision, increased hunger, aching neck, depression, agitation, and digestive issues like acid reflux and indigestion have all been plaguing me."
2220,Migraine,"I have been enduring frequent headaches, blurred vision, excessive appetite, a sore neck, anxiety, irritability, and digestive difficulties including indigestion and acid reflux."
2221,Migraine,"My symptoms have included regular headaches, impaired vision, indigestion, acid reflux, increased hunger, aching neck, anxiety, and irritability."
2222,Migraine,"I have been experiencing acidity, indigestion, and headaches, as well as blurred and distorted vision, excessive hunger, a stiff neck, depression, irritability, and visual disturbance"
2223,Migraine,"In addition to headaches, indigestion, and acidity, I've also been having trouble seeing well, feeling depressed, agitated, and having excessive appetite."
2224,Migraine,"Along with excessive appetite, a stiff neck, headaches, indigestion, and acid reflux, I've also been experiencing sadness, impatience, and visual distortion."
2225,Migraine,"I have a lot of hunger, a stiff neck, headaches, indigestion, and acid reflux, but I also have depression, irritability, and blurred vision."
2226,Migraine,"Along with excessive appetite, a stiff neck, headaches, indigestion, and acid reflux, I've also been experiencing sadness, impatience, and visual distortion."
2227,Migraine,"Sadness, irritability, and visual distortion have been present along with headaches, indigestion, acid reflux, a stiff neck, and increased hunger."
2228,Migraine,"I have been suffering from acid reflux, indigestion, and frequent headaches, as well as distorted vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance."
2229,Migraine,"Along with distorted vision, increased appetite, a painful neck, melancholy, impatience, and visual disruption, I have been experiencing regular headaches, indigestion, acid reflux, and visual disturbance."
2230,Migraine,"Along with impaired eyesight, increased appetite, a sore neck, melancholy, impatience, and regular headaches, I've also been experiencing heartburn, acid reflux, and indigestion."
2231,Migraine,"I have been suffering from heartburn, acid reflux, and indigestion, in addition to my normal headaches, blurred vision, increased hunger, aching neck, sadness, and impatience."
2232,Migraine,"Along with impaired seeing, excessive eating, a sore neck, melancholy, impatience, and constant headaches, I've also been fighting heartburn, acid reflux, and indigestion."
2233,Migraine,"I've been dealing with heartburn, acid reflux, and indigestion in addition to headaches all the time, poor vision, overeating, a painful neck, depression, and impatience."
2234,Migraine,"I have been experiencing acidity, indigestion, headaches, and blurred and distorted vision, as well as excessive hunger, a stiff neck, depression, irritability, and visual disturbance. These symptoms have been affecting my daily life and causing me discomfort."
2235,Migraine,"Along with excessive appetite, a stiff neck, sadness, anger, and visual disturbance, I've also been getting headaches, indigestion, acidity, and blurred/distorted eyesight. My day-to-day activities have been hindered and made uncomfortable by these symptoms."
2236,Migraine,"Along with excessive appetite, a stiff neck, depression, impatience, and visual disturbance, I've also been having indigestion, headaches, blurred vision, and acid reflux. These symptoms have been bothering me and interfering with my usual activities."
2237,Migraine,"I have been experiencing indigestion, headaches, blurred vision, and acid reflux in addition to an overindulgent hunger, a stiff neck, sadness, irritability, and visual disruption. My regular activities have been hindered by these symptoms, which have been bugging me."
2238,Migraine,"As well as with excessive appetite, a tense neck, depression, irritability, and visual disturbance, I've also been having indigestion, headaches, blurred vision, and acid reflux. These symptoms have been disturbing me and interfering with my usual activities."
2239,Migraine,"I have been experiencing indigestion, headaches, blurred vision, and acid reflux in addition to having an overindulgent appetite, a stiff neck, sadness, impatience, and visual disruption. My regular activities have been hindered and I've been disturbed by these symptoms."
2240,Migraine,"I have been suffering from acid reflux, indigestion, and regular headaches, as well as impaired vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance. These symptoms have been causing me a lot of distress and making it difficult to go about my daily activities."
2241,Migraine,"Along with poor eyesight, increased appetite, a painful neck, melancholy, impatience, and visual disruption, I have been experiencing frequent headaches, indigestion, and acid reflux. I've been really distressed by these symptoms, which make it hard for me to go about my everyday tasks."
2242,Migraine,"Along with eyesight problems, increased appetite, a sore neck, melancholy, irritability, and regular headaches, I have also been experiencing acid reflux, indigestion, and frequent migraines. My regular activities have been made more challenging by these symptoms, which have been causing me a great deal of distress."
2243,Migraine,"I am suffering from acid reflux, indigestion, and frequent migraines in addition to my usual symptoms of vision issues, increased hunger, aching neck, depression, irritability, and consistent headaches. These symptoms have caused me a significant deal of grief and have made my daily activities more difficult."
2244,Migraine,"Along with eyesight problems, increased appetite, a sore neck, melancholy, irritability, and regular headaches, I have also been experiencing acid reflux, indigestion, and frequent dizziness. My regular activities have been made more tough by these symptoms, which have been causing me a great deal of distress."
2245,Migraine,"I have been dealing with acid reflux, indigestion, and frequent dizziness in addition to vision issues, increased hunger, a painful neck, depression, impatience, and frequent migraines. These sensations have been really upsetting and have made it harder for me to do my daily tasks."
2246,Migraine,"I have been experiencing acidity, indigestion, headaches, and blurred and distorted vision, as well as excessive hunger, a stiff neck, depression, irritability, and visual disturbance. These symptoms have been affecting my daily life and causing me discomfort."
2247,Migraine,"Along with increased appetite, a stiff neck, sadness, anger, and visual disruption, I've also been getting headaches, indigestion, acidity, and blurred/distorted eyesight. My day-to-day activities have been hindered and made uncomfortable by these symptoms."
2248,Migraine,"I have been struggling with acid reflux, indigestion, and headaches, as well as blurred and distorted vision, excessive hunger, a sore neck, depression, irritability, and visual disturbance. These symptoms have been causing me a lot of problems and making it difficult to concentrate and function normally."
2249,Migraine,"Along with headaches, indigestion, acid reflux, and blurred and distorted eyesight, I've also been experiencing sadness, irritability, aching necks, and excessive appetite. I've been having a lot of issues because of these symptoms, which also make it hard for me to focus and operate normally."
2250,Cervical spondylosis,"I have been having really bad back pain, a cough that won't go away, and my arms and legs feel weak. I have a headache and I feel dizzy and unsteady."
2251,Cervical spondylosis,"I have had a long-lasting cough and weakness in my arms and legs, and my back has been hurting a lot. I have been having pain in my neck and feeling dizzy and unsteady."
2252,Cervical spondylosis,"I have been feeling a lot of pain in my back, coughing a lot, and my arms and legs are feeling weak. Also, my neck hurts and I have been feeling dizzy and having trouble staying balanced."
2253,Cervical spondylosis,"I have been experiencing pain in my back, a cough, and my arms and legs feel numb. Also, my neck is hurting, and I am having trouble staying balanced and not feeling lightheaded."
2254,Cervical spondylosis,"I have been dealing with back pain, a persistent cough, and numbness in my arms and legs. Also, my neck hurts and I am having difficulty staying balanced and feeling dizzy."
2255,Cervical spondylosis,"I've been experiencing pain, coughing, and numbness in my arms and legs. Also, my neck hurts and I am having trouble staying balanced and feeling dizzy."
2256,Cervical spondylosis,"I have been having a lot of pain in my back, a never-ending cough, and feeling weak in my arms and legs. I have pain in my neck and I feel dizzy and unsteady."
2257,Cervical spondylosis,"I have been having a sore back, coughing a lot, and feeling weak in my arms and legs. I feel dizzy and off-balance, and my neck is hurting."
2258,Cervical spondylosis,"I have been having pain in my back, trouble breathing, and my arms and legs feel weak. I feel dizzy and unsteady, and my neck is in pain."
2259,Cervical spondylosis,"I have really bad back pain, a cough that doesn't produce any mucus, and my arms and legs feel weak. I have a sore neck and I feel dizzy and unsteady when I walk."
2260,Cervical spondylosis,"I have been in a lot of pain in my back, I keep coughing and my arms and legs feel weak. I have been feeling dizzy and unsteady on my feet, and my neck is in pain."
2261,Cervical spondylosis,"I have been struggling with pain in my back, a dry cough, and weakness in my limbs. I have been feeling dizzy and unsteady on my feet, and my neck hurts."
2262,Cervical spondylosis,"I have been having a hard time with pain in my back, a cough that won't go away, and weakness in my limbs. I feel confused and unsteady on my feet, and my neck is hurting."
2263,Cervical spondylosis,"I have been feeling pain in my back, coughing a lot, and feeling weak in my arms and legs. I have a sore neck and I feel dizzy and unsteady."
2264,Cervical spondylosis,"I have been having back pain, a cough that brings up mucus, and my arms and legs feel weak. I feel unsteady and dizzy, and my neck is in pain."
2265,Cervical spondylosis,"I have been experiencing back pain, trouble breathing, and weakness in my limbs. I feel dizzy and off-balance, and my neck hurts."
2266,Cervical spondylosis,"I have been having back pain, a cough that won't go away, and my muscles feel weak. I have pain in my neck and I feel dizzy and unsteady."
2267,Cervical spondylosis,"I have been dealing with pain in my back, a cough that won't go away, and feeling weak in my muscles. I feel dizzy and unbalanced, and my neck is hurting."
2268,Cervical spondylosis,"I have been having trouble with my back hurting, coughing a lot, and feeling weak in my muscles. I feel dizzy and unsteady, and my neck hurts."
2269,Cervical spondylosis,"I have been having really bad pain in my back, a cough that comes and goes, and my arms and legs feel weak. My neck hurts and I feel dizzy and unsteady."
2270,Cervical spondylosis,"I've been coughing on and off, my back hurts a lot, and my arms and legs feel weak. I have been having a sore neck and feeling dizzy and unsteady."
2271,Cervical spondylosis,"I've been having times when I cough a lot, my back hurts a lot, and my arms and legs feel weak. I have been experiencing pain in my neck and feeling dizzy and unsteady."
2272,Cervical spondylosis,"I have been having back pain, a cough that doesn't go away, and my arms and legs feel weak. My neck hurts and I feel dizzy and unsteady."
2273,Cervical spondylosis,"I have been troubled by back pain, a cough that won't go away, and feeling like my arms and legs are numb. I have had trouble keeping my balance and feeling dizzy, and my neck hurts."
2274,Cervical spondylosis,"I have been having back pain, a dry cough, and feeling stiff in my arms and legs. I have trouble staying steady and feel dizzy, and my neck hurts."
2275,Cervical spondylosis,"I have been having back pain, a cough that won't go away, and my arms and legs feel numb. I’ve been having a hard time staying steady and dealing with my dizziness, and my neck is hurting."
2276,Cervical spondylosis,"My arms and legs have felt weak, and my back has been hurting. I have also had a cough that won't go away. I have neck pain, balance problems, and also feel dizzy."
2277,Cervical spondylosis,"I have had back pain, a cough that won't go away, and my arms and legs feel weak. I have been having pain in my neck and feeling unsteady and dizzy."
2278,Cervical spondylosis,"I have been having trouble with back pain, a cough that won't go away, and feeling numbness in my arms and legs. I feel unsteady and dizzy, and my neck is in pain."
2279,Cervical spondylosis,"I have had back pain, a cough, and weak muscles. My neck hurts and I've been feeling dizzy and shaky when I walk."
2280,Cervical spondylosis,"I have been dealing with pain in my back, a cough without much mucus, and not feeling very strong. My neck hurts, and I've been feeling dizzy and unsteady."
2281,Cervical spondylosis,"My muscles are weak, and I have been having back pain and a dry cough. I have been having pain in my neck and feeling dizzy and unsteady when I stand."
2282,Cervical spondylosis,"My muscles are not very strong and my back hurts. I have been feeling dizzy and unsteady when I walk, and my neck is hurting."
2283,Cervical spondylosis,"I have been having back pain, a dry cough, and my muscles feel weak. I have a sore neck, feel dizzy, and struggle to stand still."
2284,Cervical spondylosis,"I have been dealing with strong pain in my back, a cough that keeps coming back, and feeling weak in my arms and legs. My neck hurts and I feel dizzy and unsteady."
2285,Cervical spondylosis,"I have really bad pain in my back, a cough that won't go away, and my arms and legs feel weak. I feel dizzy and lightheaded, and my neck is in pain."
2286,Cervical spondylosis,"I have really bad back pain, can't stop coughing, and my arms and legs feel numb. I have been feeling dizzy and off balance, and my neck is hurting."
2287,Cervical spondylosis,"I have been having a lot of trouble with a cough that won't go away, feeling weak in my arms and legs, and severe pain in my back. I have been feeling dizzy and have trouble keeping my balance, and my neck hurts."
2288,Cervical spondylosis,"I have really bad pain in my back, I cough up thick stuff and my muscles feel weak. I have a sore neck and I feel dizzy and unsteady when I walk."
2289,Cervical spondylosis,"I have really bad back pain and I also have been coughing up mucus and feeling very weak. I have been feeling dizzy and unsteady on my feet, and my neck is also hurting."
2290,Cervical spondylosis,"My muscles are not very strong, and I have been coughing up mucus with a lot of back pain. Besides feeling tired and confused, my neck hurts."
2291,Cervical spondylosis,"I have a lot of back pain, and also a cough and weak muscles. I feel dizzy and unsteady, and my neck hurts too."
2292,Cervical spondylosis,"I have been having back pain, coughing a lot, and feeling weak in my arms and legs. I have a sore neck and I feel dizzy and unsteady."
2293,Cervical spondylosis,"My back hurts, I have been coughing a lot, and my arms and legs feel weak. I feel confused and off balance, and my neck is hurting."
2294,Cervical spondylosis,"I have a sore back, a cough that won't stop, and my arms and legs feel weak. I have been having neck pain and feeling unsteady."
2295,Cervical spondylosis,"I have been having a lot of pain in my back, a cough that won't go away, and my arms and legs feel weak. My neck hurts and I feel dizzy and unsteady."
2296,Cervical spondylosis,"I have been having back pain, a cough that won't go away, and my arms and legs feel numb. My neck hurts, and I have been feeling dizzy and off-balance."
2297,Cervical spondylosis,"I have been experiencing pain in my back, a cough that hasn't gone away, and I feel weak in my arms and legs. ""My neck hurts and I feel unsteady and dizzy. """
2298,Cervical spondylosis,"I've been having a lot of back pain, a cough with mucus, and feeling weak in my muscles."
2299,Cervical spondylosis,"I have been having back pain, a cough with phlegm, and my muscles feel weak. I feel dizzy and unsteady, and my neck hurts."
2300,Cervical spondylosis,"I have been experiencing severe back pain, a persistent cough, and weakness in my limbs. My neck also hurts and I have been feeling dizzy and off balance."
2301,Cervical spondylosis,"I've been dealing with excruciating back pain, a chronic cough, and limb weakness. In addition to my neck ache, I've been experiencing vertigo and imbalance."
2302,Cervical spondylosis,"Along with a chronic cough and limb weakness, I've been dealing with excruciating back discomfort. I've been experiencing neck pain as well as vertigo and instability."
2303,Cervical spondylosis,"In addition to limb weakness and a persistent cough, I've been experiencing agonizing back pain. I have been feeling instability, vertigo, and neck discomfort."
2304,Cervical spondylosis,"I have been suffering from back pain, a hacking cough, and weakness in my arms and legs. Additionally, my neck hurts and I have had issues with dizziness and maintaining my balance."
2305,Cervical spondylosis,"I have been experiencing weakness in my arms and legs, a hacking cough, and back discomfort. I also have a sore neck and have had trouble staying balanced and feeling lightheaded."
2306,Cervical spondylosis,"Back pain, a hacking cough, and numbness in my arms and legs have been bothering me. In addition, my neck hurts, and I've having trouble staying balanced and without getting lightheaded."
2307,Cervical spondylosis,"I've been experiencing numbness in my arms and legs, a hacking cough, and back pain. My neck aches, and I'm having problems maintaining my equilibrium without feeling dizzy."
2308,Cervical spondylosis,"Back pain, a coughing cough, and numbness in my arms and legs have been plaguing me. In addition, my neck hurts, and I've having trouble staying balanced and without getting woozy."
2309,Cervical spondylosis,"I've been having problems with my back, my cough, and my arms and legs feeling numb. I'm also experiencing problems maintaining steady and without becoming dizzy, and my neck hurts."
2310,Cervical spondylosis,"Pain typically, a coughing cough, and numbness in my arms and legs have been plaguing me. In addition, my neck hurts, and I've having trouble staying balanced and without getting woozy."
2311,Cervical spondylosis,"I've been dealing with pain most of the time, a coughing fit, and numbness in my arms and legs. I'm also experiencing problems maintaining steady and without becoming dizzy, and my neck hurts."
2312,Cervical spondylosis,"I have been struggling with back pain, a cough that won't go away, and weakness in my extremities. My neck hurts and I have had problems with dizziness and losing my balance."
2313,Cervical spondylosis,"I have been experiencing persistent coughing, weakness in my extremities, and back discomfort. I've experienced issues with lightheadedness and losing my equilibrium, and my neck aches."
2314,Cervical spondylosis,"Back discomfort, a persistent cough, and weakness in my limbs have been bothering me. I have issues with vertigo and losing my equilibrium, and my neck hurts."
2315,Cervical spondylosis,"I've been experiencing limb weakness, back pain, and a chronic cough. I'm experiencing vertigo, losing my balance, and neck pain."
2316,Cervical spondylosis,"Back discomfort, a breathing difficulty, and weakness in my limbs have been hurting me. I have issues with vertigo and losing my balance, and my neck hurts."
2317,Cervical spondylosis,"I have been experiencing pain in my back, difficulties breathing, and weakness in my limbs. My neck hurts, and I have vertigo and balance problems."
2318,Cervical spondylosis,"I have been experiencing intense back pain, a dry cough, and a lack of strength in my limbs. My neck hurts and I have been feeling dizzy and unsteady on my feet."
2319,Cervical spondylosis,"I've been suffering from severe back discomfort, a dry cough, and a loss of limb strength. My neck aches, and I've felt dizzy and unstable on my feet."
2320,Cervical spondylosis,"I've been struggling with severe back pain, a dry cough, and limb weakness. I've been feeling lightheaded and wobbly on my feet, and my neck hurts."
